"index","Title","Summary","Enrollment","Stars","Rating","Link"
4861,Dividendenstrategie - Geld verdienen mit Dividenden Aktien,Die Schritt für Schritt Anleitung zum passiven Einkommen durch die Dividendenstrategie an der Börse 2020 / Deutsch,526,4.4,5,https://www.udemy.com/course/dividendenstrategie-passiv-geld-verdienen-an-der-borse/
4862,كورس المحاسبة الالكترونية والاكسيل المتقدم,ولة وببساطة احتراف المحاسبة الالكترونية من الصفر حتي الاحتراف مع تعلم مهارات الاكسيل المتقدم وكل مايخص المحاسبين,15,4.8,5,https://www.udemy.com/course/course-excel-advanced-accounting-from-zero-to-professional/
4863,Contabilidade 4.0,Aprenda sobre a Contabilidade da Nova Era,11,4.1,5,https://www.udemy.com/course/contabilidade-40/
4864,Money Management en trading : la clé du succès,Gagnez plus d'argent lors de vos trades en apprenant à optimiser votre Money Management,12,4.3,5,https://www.udemy.com/course/money-management-en-trading-la-cle-du-succes/
4865,Spss Eğitimi,Veri bilimiyle ilgilenenler veri analizi,44,4.3,6,https://www.udemy.com/course/spss-egitimi/
4866,Dividendenstrategie - Geld verdienen mit Dividenden Aktien,Die Schritt für Schritt Anleitung zum passiven Einkommen durch die Dividendenstrategie an der Börse 2020 / Deutsch,526,4.4,5,https://www.udemy.com/course/dividendenstrategie-passiv-geld-verdienen-an-der-borse/
4867,Contabilidad de los Gastos de Personal,Aprende a registrar todos los gastos de personal.,21,4.4,5,https://www.udemy.com/course/contabilidad-de-los-gastos-de-personal/
4868,Maîtriser les RISQUES en trading,Apprenez à gérer les risques en trading,8,4.6,5,https://www.udemy.com/course/maitriser-les-risques-en-trading/
4869,Aprenda Tape Reading + Estrategia de Pullback,Voltado para o Trader Iniciante e Intermediário.,27,4.9,5,https://www.udemy.com/course/aprenda-tape-reading-estrategia-de-pullback/
4870,"FOREX, PRICE ACTION TRADING con PIVOT POINTS.",Estrategias en FOREX de PRICE ACTION con CANDLESTICK y PIVOT POINTS,20,4.8,5,https://www.udemy.com/course/forex-price-action-trading-con-pivot-points/
4871,"O Mercado de Bitcoins - O que é, como investir e o futuro.",Entenda de vez sobre a tecnologia que está mudando o mundo!,20,4.4,5,https://www.udemy.com/course/mercadodebitcoins/
4872,Gestão financeira para o crescimento,Aprenda o básico da gestão financeira,11,3.4,5,https://www.udemy.com/course/gestao-financeira-para-o-crescimento/
4873,Excel Crash Kurs für Finanzanalyse und Financial modelling,Wie du aussagekräftige Finanzdaten analysierst und in Excel grafisch super darstellst,55,4.1,5,https://www.udemy.com/course/excel-crash-kurs-fur-finanzanalyse-und-financial-modelling/
4874,The Ultimate Guide to Mutual Funds: BEGINNER TO ADVANCED,Subscribe this course to learn the Mutual Funds from basic (in a step by step manner).,22,3.8,5,https://www.udemy.com/course/the-ultimate-guide-to-mutual-funds-beginner-to-advanced/
4875,I Certificati di Investimento,Tutto quello che devi sapere per investire con successo con i Certificati,23,4.4,5,https://www.udemy.com/course/i-certificati-di-investimento/
4876,Aprenda do zero ao Avançado operar no mercado de Opções.,Aprenda como ser consistente no mercado financeiro,26,4.2,5,https://www.udemy.com/course/aprenda-do-zero-a-investir-no-mercado-de-opcoes-forex/
4877,Come aprire Partita Iva per: libero professionista Freelance,VideoCorso pratico per aprire le posizioni necessarie,35,4.8,5,https://www.udemy.com/course/come-aprire-partita-iva-per-libero-professionista-freelance/
4878,"Tranding Avanzado, aprende técnicas de inversión Profesional","Módulo formativo de Trading Avanzado, aprende técnicas profesionales de inversión altamente rentables.",7,3.5,5,https://www.udemy.com/course/trader-rentable-curso-avanzado-trading/
4879,Finanças Pessoais Descomplicadas,Saiba o essencial de finanças para você criar um gerenciamento financeiro e como alcançar a sua liberdade financeira,25,4.0,5,https://www.udemy.com/course/financas-pessoais-descomplicadas/
4880,Curso de Finanzas Personales: EJERCICIOS PRÁCTICOS,"SIMPLE. UTIL. APLICABLE. EFICAZ. COMO NUNCA TE LO ENSEÑARON, LAS MEJORES TECNICAS PARA MANEJAR TU DINERO!",22,4.5,5,https://www.udemy.com/course/curso-de-finanzas-personales-ejercicios-practicos/
4881,Энергия Денег -эффективное управление денежными потоками,Почему вы никогда не станете богатыми,35,4.1,5,https://www.udemy.com/course/moneyenergy/
4882,Cómo Invertir en Opciones,Invirtiendo en Opciones Financieras mediante Estrategias Avanzadas. Excelente para Principiantes! Invierte en Opciones,406,3.4,5,https://www.udemy.com/course/curso-como-invertir-en-opciones/
4883,Complete Foundation and Basic Stock Market Course in Hindi,Stock Market Course In Hindi ( Fundamental and Technical Course plus Case Studies ),31,3.9,5,https://www.udemy.com/course/basic-stock-market-course-in-hindi/
4884,Morgan教你学习量化投资与程序化交易 (EP3:写专属自己的第一个量化指标),- Quantitative Investing & Algorithm Trading,29,4.8,5,https://www.udemy.com/course/quantitative_investment_ep3/
4885,המודול הפיננסי בסאפ -SAP-FI,"קורס סאפ במודול הכספים הכולל :ספר,ראשי,לקוחות,ספקים,רכוש קבוע,דוחות",34,4.7,5,https://www.udemy.com/course/sap-fi-n/
4886,eSocial - Retorno de Licença Maternidade Seguida de Férias,Fechamento de Folha usando dois Períodos de Competência,91,3.6,5,https://www.udemy.com/course/solucionando-problemas-do-e-social/
4887,Valor en riesgo en inversiones en Crystal Ball,Aprende cómo desarrollar tu propio modelo de valor en riesgo en crystal ball para tu portafolio de inversión,8,4.0,5,https://www.udemy.com/course/valor-en-riesgo-en-inversiones-en-crystal-ball/
4888,Haushaltsbuch in Excel,"Erstelle Dir ein Haushaltsbuch in Excel und lerne, damit Deine persönliche Finanzen in den Griff zu bekommen",55,4.3,5,https://www.udemy.com/course/haushaltsbuch-in-excel/
4889,Бабло побеждает зло. Запись семинара. Киев. 16.03.2019,Образовательная программа о деньгах.,33,4.7,5,https://www.udemy.com/course/lwe_workshop_kyiv/
4890,Maitriser l'Investissement en Trading et commencer à gagner.,"Maitriser l'investissement sur le CAC40, Nasdaq, Nikkei, S&P500, Actions, ETF, Warrants, OPCVM, Or, Petrol...",33,4.3,5,https://www.udemy.com/course/maitriser-linvestissement-en-trading-et-commencer-a-gagner/
4891,CURSO AVANZADO DE TRADING PARA INTRADIA SCALPING ORDER FLOW,Todo lo que el Trader debe saber para llegar a la rentabilidad y consistencia.,23,4.4,5,https://www.udemy.com/course/curso-avanzado-de-trading-para-intradia-scalping-order-flow/
4892,Auditing Financial Statements | Practical Course | [Arabic],Learn the audit process from planning to audit report from a CPA [Ar + En],1056,4.8,5,https://www.udemy.com/course/auditing-financial-statements-practical-course/
4893,Top-BOSS玩遊戲，學財務！線上實戰！,想當老闆一定要學會的事情！,192,4.8,5,https://www.udemy.com/course/krspqsef/
4894,Финансовый менеджмент - Оценка инвестиционных проектов,"Курс для нефинансовых менеджеров, студентов МВА и студентов экономических вузов",13,4.5,5,https://www.udemy.com/course/finmanagement/
4895,CCI إستراتيجيات التداول بالـ,كيفية المضاربة وتحقيق الأرباح عن طريق السي سي آي,17,2.9,5,https://www.udemy.com/course/cci-trading-strategies-u/
4896,"Vermögen aufbauen. Einfach. Clever. - Mit der ""EAS-Matrix""",Inkl. Software-Tool für mehr Geld am Monatsende und mehr finanzieller Unabhängigkeit.,48,4.4,5,https://www.udemy.com/course/vermoegensaufbau-eas-matrix/
4897,Investimento e risparmio dedicati alla famiglia,L'investimento ed il risparmio spiegati in modo elementare. Gli investimenti di basso rischio per la tua famiglia.,63,3.6,5,https://www.udemy.com/course/investimento-e-risparmio-dedicati-alla-famiglia/
4898,Investiere wie ein Millionär - Werde ein Geldmagnet,Vermehre dein Geld mit Techniken eines echten Millionärs,98,4.5,5,https://www.udemy.com/course/wirtschaftliches-wissen-fur-den-sparmillionar/
4899,Preparatório para Certificação ANBIMA CEA,"Atualizado de acordo com o ultimo edital da ANBIMA,",16,4.2,5,https://www.udemy.com/course/preparatorio-para-cea/
4900,Direito tributário 2.0 (com 100 exercícios práticos),Com resoluções de questões que acontecem na prática,22,3.6,5,https://www.udemy.com/course/direito-tributario-20-com-100-exercicios-praticos/
4901,Curso de Inversión en Bolsa (Trading),Aprende a invertir por ti mismo. Con acceso a operativa en directo. ¡¡Verás como operan los profesionales!!,27,4.4,5,https://www.udemy.com/course/curso-de-inversion-en-bolsa-trading/
4902,Sıfırdan Kripto Para Ve Yatırım,Kripto Paralar Nedir? Nasıl Yatırım Yapılır?,16,4.1,5,https://www.udemy.com/course/sfrdan-kripto-para-ve-yatrm/
4903,Introdução ao Mercado Financeiro,Um guia completo para quem procura entender os conceitos fundamentais do mercado financeiro,19,4.2,5,https://www.udemy.com/course/introducao-ao-mercado-financeiro/
4904,Трейдинг с профессионалами,Практикум по улучшению среднесрочных торговых стратегий,20,4.7,5,https://www.udemy.com/course/cftc-trading/
4905,Programa de Integridade,Treinamento apresentado em 5 módulos sobre os principais pontos para a implantação de um Programa de Integridade.,30,5.0,5,https://www.udemy.com/course/iaudit_programa_de_integridade/
4906,租税法修士論文の書き方（入門編）,序論（研究計画書）の書き方を中心に,6,4.6,5,https://www.udemy.com/course/whyluoht/
4907,Day Trading for a Living in Hindi,"10 back-tested intraday trading stategies and some live trades",19,3.7,5,https://www.udemy.com/course/day-trading-for-a-living-in-hindi/
4908,Investindo do Zero - Educação Financeira e Mercado,Educação Financeira e Mercado de Valores.,12,4.7,5,https://www.udemy.com/course/investindo-do-zero-mercado-financeiro-modulo-bonus/
4909,教你如何破解主力莊家期貨當沖手法，馬上為自己創造財富！,學會擬定自己的當沖策略，用當沖讓每天都有現金進帳！,28,4.2,5,https://www.udemy.com/course/daytrade888/
4910,Candlestick Patterns to Master Trading Price Action - HINDI,Learn the secrets of professional Candlestick trading.,20,4.1,5,https://www.udemy.com/course/candlestick-patterns-to-master-trading-price-action-hindi/
4911,教你如何破解主力莊家期貨當沖手法，馬上為自己創造財富！,學會擬定自己的當沖策略，用當沖讓每天都有現金進帳！,28,4.2,5,https://www.udemy.com/course/daytrade888/
4912,Trading con Acción del Precio y Perfil de Volumen,Fórmarte en un daytrader y swing trader rentable con todas las bases necesarias de análisis técnico y perfil de volumen,9,4.8,5,https://www.udemy.com/course/acciondelprecioyperfildevolumen/
4913,Курс инвестирование в недвижимость. Покупка. Продажа. Аренда,Курс позволит понять основы и лайвхаки по инвестированию в недвижимость и начать приумножать капитал! VIDEO+PDF+AUDIO,21,3.6,5,https://www.udemy.com/course/property-investment/
4914,Modelación Financiera con Programación Lineal,"Optimización de Portafolios, maximización de ganancias y reducción de costos.",8,4.6,5,https://www.udemy.com/course/modelacion-financiera-con-programacion-lineal/
4915,Tout ce qui concerne l'économie,comprendre l'économie assez simple,96,4.3,4,https://www.udemy.com/course/tout-ce-qui-concerne-leconomie/
4916,Questões Comentadas CPA 10,Facilite sua aprovação com as questões Comentadas CPA 10,14,4.1,4,https://www.udemy.com/course/questoes-comentadas-cpa-10/
4917,Automatisches Trading - alles was Sie wissen müssen,"Komplettkurs: Börsenprofi Kai Skoruppa vermittelt Ihnen alles Wissenswerte, um erfolgreich am Forex-Markt zu agieren.",70,2.7,4,https://www.udemy.com/course/ausbildung-zum-forex-trader-handelssystem-entwickler/
4918,"Blender 3D Animation ""für Anfänger""","Lerne jetzt, wie man mit Hilfe der Freeware Software Blender eigene Animationen erstellt und bearbeitet!",60,3.3,4,https://www.udemy.com/course/blender-3d-animation-fuer-anfaenger/
4919,Maneja tus Finanzas Personales mientras aprendes Excel 2013,"¡Dos cursos en uno! Aprende a manejar tu dinero de manera más eficiente, mientras aprendes a usar Excel 2013.",16,4.2,4,https://www.udemy.com/course/maneja-tus-finanzas-personales-mientras-aprendes-excel-2013/
4920,¿Entiendes la economía?,En este curso encontrarás las bases para estar dentro del exclusivo grupo de gente que entiende la economía!,11,3.2,4,https://www.udemy.com/course/entiendes-la-economia/
4921,Estrategia de inversión en Bolsa de New York E-mimi S&P 500,Estrategia de inversión probada y sencilla para principiantes y avanzados.,24,3.7,4,https://www.udemy.com/course/e-mimi-sp-500/
4922,Einstieg in die Buchhaltung,Lernen Sie die ersten Grundlagen aus der Buchhaltung,698,4.8,4,https://www.udemy.com/course/einstieg-in-die-buchhaltung/
4923,Tech-Investing an der Börse: Wachstumsaktien & ETF's 2020,Lerne zu Investieren wie die erfolgreichsten Tech-Investoren dieser Welt! Profitiere von den Digitialisierungsgewinner!,511,5.0,4,https://www.udemy.com/course/tech-investing/
4924,Χρηματιστήριο και μετοχές για αρχάριους,Η μοναδική σειρά μαθημάτων για το χρηματιστήριο στα ελληνικά,9,4.8,4,https://www.udemy.com/course/qutjmyxs/
4925,Mercado de Ações para Iniciantes,Como aprender a investir em ações obtendo ganhos superiores à aplicação em renda fixa.,17,4.2,4,https://www.udemy.com/course/mercado-de-acoes-para-iniciantes/
4926,Trading con las figuras de Doble Suelo y Doble Techo,Aprender a hacer trading utilizando figuras de Análisis Técnico,15,3.7,4,https://www.udemy.com/course/trading-con-doble-suelo-y-doble-techo/
4927,手把手入门量化交易,搭建专业的交易系统 像对冲基金一样交易,6,4.7,4,https://www.udemy.com/course/quant_trading/
4928,Libertad financiera has de una idea un millon,"Liberate de las deudas, y empieza a ser exitoso en tus finanzas",12,4.3,4,https://www.udemy.com/course/libertad-financiera-has-de-una-idea-un-millon/
4929,MCX Nickel A-Z Intraday Trading Setup,Learn MCX NickelA-Z Intraday Trading Complete Setup -,22,3.2,4,https://www.udemy.com/course/mcx-nickel-a-z-intraday-trading-setup/
4930,Investir: Como Começar,Passo a passo para começar a Investir com pouco Dinheiro.,17,4.2,4,https://www.udemy.com/course/como-comecar-a-investir-para-iniciantes/
4931,Criptomoedas para o seu negócio cem por cento prático.,Torne se um empreendedor diferenciado e saia na frente começando a aceitar criptomoedas.,129,3.7,4,https://www.udemy.com/course/escola-das-criptomoedas/
